"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X8.65727",-0.0001825,-0.0021238,0.0037127,-0.0014099,0.003726,-0.0031952,-0.0044983,-0.00030449,-0.0030131,-0.015314,0.0012972,-0.0017371,0.0021232,-0.0010077,-0.00076812,-0.012149,0.0020175,0.005354,0.013785,0.019869,-0.0070876,0.012659,0.0034695,-0.021162,-0.014608,0.0099465,-0.0011611,-0.00037422,-0.0068545,0.016807,-0.030823,-0.013565,0.018293,-0.0078436,0.0030277,0.014476,-0.01834,0.017145,0.030407,-0.012456,0.0091564,-0.0066658,-0.012353,0.0049619,0.030013,-0.0021424,0.011321,-0.016611,-0.077132,0.031324,0.035422,-0.00080558,-0.016589,-0.020843,0.0035065,-0.029484,0.012602,-0.023785,0.015875,-0.025504,0.0062909,0.0045141,0.014573,-0.018154,-0.053889,0.011721,0.018771,-0.0050837,0.0078967,0.049798,-0.018395,0.010126,0.025867,-0.045952,-0.018602,0.012657,0.014226,-0.023206,0.022144,-0.035024,0.040045,0.011248,-0.022247,0.031052,0.0087763,0.010531,0.016016,0.029946,-0.02001,0.017766,-0.0063346,-0.0024697,-0.028936,-0.010947,0.050239,0.001125,-0.020504,0.03767,0.048456,0.029738,0.059081,-0.0062164
"X8.67731",9.5485e-05,-0.0036485,0.0041683,-0.00053889,0.0035974,0.0011652,-0.0031917,-0.00070439,-0.0019232,-0.011999,-0.00010958,-0.00018031,0.0044645,-0.0040839,0.0014233,-0.0097519,0.001047,0.011176,0.017163,0.02102,-0.002556,0.010523,0.00059897,-0.017458,-0.0096811,0.011342,-0.0066146,0.007183,-0.013244,0.015896,-0.018956,-0.010745,0.0058222,-0.0018761,0.00092464,0.023281,-0.0030306,0.01312,0.036838,-0.0081713,0.013232,0.00090117,-0.016215,0.0032319,0.0387,-0.0088254,0.029641,-0.01615,-0.0708,0.030999,0.0089857,0.0034539,-0.0098276,-0.022614,0.021903,-0.015586,0.011584,-0.011343,0.023249,0.0080201,0.012721,0.0034811,0.022504,-0.009388,-0.042291,0.0064789,-0.02005,-0.00020878,-0.016091,0.06428,-0.013727,0.00013152,-0.020708,-0.037187,0.0047139,-0.016846,0.018167,-0.0055458,0.0089716,-0.020532,0.054908,0.0016601,-0.040563,0.047131,0.0097242,-0.024426,0.0082815,0.00054254,-0.003081,0.0039343,-0.023758,0.010557,-0.013527,0.012278,0.041087,-0.015669,-0.032463,-0.027522,-0.011095,-0.042954,0.055746,0.024629
"X8.69735",0.0014468,-0.0033855,0.0016781,0.0034905,0.005343,0.00077684,-0.0034857,-0.0013293,-0.0024575,-0.0089474,0.0031672,0.0039287,-0.0032935,-0.0016953,0.004999,-0.011457,0.0023934,0.0088921,0.023313,0.020448,0.00042825,0.011534,0.0057717,-0.01587,-0.011239,0.010309,-0.0060219,0.0011904,-0.0078303,0.01151,-0.031591,-0.0050903,0.0041229,-0.0035624,0.001642,0.011022,-0.008458,0.01354,0.035929,-0.0079292,0.011712,0.002403,-0.030547,-0.010043,0.02446,0.0037994,0.01353,0.0088412,-0.080475,0.016658,0.020571,-0.020984,-0.00098971,-0.032066,0.0061549,0.0019155,0.0036867,-0.017989,0.0026693,0.0053758,0.010944,-0.0010142,0.0035872,-0.006613,-0.051629,0.011725,-0.012883,-0.020085,0.0056044,0.053782,0.015003,0.048757,-0.0023366,-0.034745,0.01259,-0.0085383,0.022208,-0.018684,0.0069532,-0.0044382,0.024934,0.0075799,-0.068045,0.0036618,0.012437,-0.024236,0.032344,0.036086,-0.029966,0.0088637,-0.018777,-0.0097336,0.0018217,-0.027495,-0.038223,0.032278,-0.056852,-0.029477,-0.02306,-0.01345,0.022718,0.012663
"X8.71739",-0.0023315,-0.0031792,-0.0014031,-0.0040258,0.0016923,-0.0026265,-0.0055221,2.5475e-06,-0.0054509,-0.0077782,-0.0002018,0.001625,-0.0011595,0.00084328,0.0054007,-0.012626,-0.0017676,0.0028771,0.015472,0.014881,2.1831e-06,0.013927,-0.0013385,-0.014751,-0.0065617,0.0081813,-0.0079269,0.0054548,-0.0082536,0.0061207,-0.029796,-0.013371,0.011644,-0.011713,-0.0024164,0.013822,-0.0056127,0.013686,0.02871,-0.010194,0.010471,0.013036,-0.024861,0.011581,0.029685,-0.0033829,0.0057722,0.012211,-0.070454,0.025832,0.020793,-0.00070639,-0.013259,-0.035279,0.0054198,-0.01821,9.5625e-05,-0.033728,0.013484,0.0061517,-0.0035643,0.013003,0.011519,-0.028743,-0.036388,0.012764,0.02902,-0.012809,0.0036745,0.048179,0.0068453,0.041234,-0.0076467,-0.032948,-0.0065213,-0.013001,0.034107,-0.027881,0.019009,-0.01121,0.03147,-0.00091658,-0.032866,0.034039,-0.012569,-0.018841,-0.0083434,0.058591,-0.039497,0.044456,0.0028575,-0.0054895,-0.029851,0.040199,-0.02665,0.068077,-0.020791,0.037948,0.048617,-0.012433,0.039779,0.0089291
"X8.73743",-0.002367,-0.0020163,0.001505,-0.0022371,0.0035266,0.0016747,-0.004637,-0.00039875,-0.0022822,-0.010761,-0.001057,0.00371,0.0011819,-0.0026235,0.003545,-0.012755,-0.0019572,0.0044305,0.015166,0.014268,-0.0045802,0.014547,0.00041847,-0.0081863,-0.01253,0.0071404,-0.011194,0.0039218,-0.0094397,0.010535,-0.02901,-0.012843,0.012117,-0.011584,0.0076791,0.016769,-0.018078,0.009561,0.045684,-0.0053681,0.0023968,0.0076808,-0.02399,0.0037185,0.024977,-0.016951,0.01344,-0.0015389,-0.073332,0.025608,0.027136,0.0061636,0.0033757,-0.03249,-0.0030528,-0.02192,0.001141,-0.021235,0.033639,0.01939,0.0025753,0.00044724,0.012603,-0.030234,-0.027754,0.014565,0.0011002,-0.011362,-0.0094238,0.040848,-0.022015,0.012875,-0.0073771,-0.020938,-0.00027019,-0.0017337,0.04235,-0.027029,0.036721,-0.031217,0.036448,0.0077841,-0.054645,0.029893,0.029706,-0.055137,0.02371,0.038219,-0.059169,0.032932,0.010513,-0.049013,-0.051733,0.030581,-0.028074,0.043493,-0.0090526,0.017533,0.020514,-0.006229,0.04453,-0.0033372
"X8.75747",-0.0042628,-0.00075938,4.7965e-05,-0.0034157,0.0050508,0.0013025,-0.0077915,0.0032856,-0.0038049,-0.010102,-0.0018926,0.0028463,0.0010242,-0.0023553,-0.0023111,-0.01029,-0.00042992,0.0064386,0.0099542,0.0088545,-0.00044401,0.012732,-0.0074815,-0.019809,-0.0053523,0.0010582,-0.0091045,0.010937,-0.0096832,0.0059423,-0.022073,-0.013365,0.010421,-0.00054848,0.0085986,0.021447,-0.017369,0.016162,0.054505,0.0023809,0.013847,0.010018,-0.010571,0.0022367,0.028111,-4.917e-05,0.0072906,-0.0077608,-0.069943,0.032562,0.037909,-0.0069105,0.0003338,-0.03143,0.009248,-0.001159,-0.01267,-0.035338,0.041033,0.006492,-0.0059772,-0.0086768,-0.0029716,-0.034426,-0.071889,0.01786,0.0016201,-0.0095839,0.011053,0.061592,0.0087164,0.029681,-0.036086,-0.034446,0.011538,0.018573,0.033172,-0.040886,-0.021319,0.0032467,0.034362,0.010716,-0.014197,0.038731,0.019623,-0.020361,0.0015329,0.0093649,-0.050788,0.035342,0.018675,-0.0080416,-0.0097908,0.041404,-0.0021051,0.0092748,-0.018147,-0.0081171,-0.0021855,-0.031187,0.0075844,0.004772
"X8.77751",0.0067556,-0.0061588,-0.016558,-0.0046283,-0.0037723,0.011362,0.012812,0.0034154,-0.0054639,-0.015572,0.00037124,0.00023006,0.01076,-0.013302,-0.02313,0.0098205,0.002851,0.0024532,-0.013368,0.010188,0.0084172,-0.0026726,-0.0065989,-0.020288,-0.0063034,-0.043961,-0.0049866,0.0048233,-0.019708,0.0076297,-0.0037568,-0.023675,0.020636,0.028778,-0.0098552,0.042861,-0.012689,-0.0064721,0.030502,0.011397,-0.027642,0.019954,-0.0042614,-0.0088187,0.039976,0.020701,-0.0068647,0.016989,-0.023569,-0.030227,0.025599,0.0082017,0.004212,-0.03121,0.0096864,0.024983,-0.01092,-0.0018904,0.035827,0.04555,-0.0049747,-0.011696,-0.0068669,-0.00501,-0.034551,-0.023728,0.047181,-0.011384,0.042301,0.054546,0.038484,0.043456,-0.014408,-0.00080769,-0.016015,-0.0028092,0.018291,-0.014439,0.018253,-0.068994,0.062711,-0.046661,0.028256,0.017028,-0.079708,-0.067931,0.045678,-0.01138,-0.068579,0.0642,-0.038865,0.050548,-0.09165,-0.012707,-0.063181,-0.0030564,-0.012566,0.01795,0.01205,-0.047387,-0.0068999,0.012442
"X8.79755",0.015966,-0.013758,-0.016824,0.00078829,-0.017061,0.015197,0.013348,-0.0032406,-0.0070332,-0.0091371,-0.00043912,-0.011493,-0.0016293,-0.0096755,-0.0082289,0.010699,-0.0085284,0.0024861,-0.004823,0.020162,0.012764,-0.0015012,0.015821,-0.0027082,-0.019036,-0.030438,0.015277,-0.014584,-0.013657,0.0033587,-0.0068548,0.0011213,0.016888,0.0079376,-0.025301,0.026036,-0.012682,-0.0026749,-0.014697,0.027439,-0.047122,0.0063657,-0.0063063,-0.021772,0.034469,0.026733,-0.011942,0.031425,-0.0042212,-0.032197,0.0090222,0.0091739,-0.033589,-0.039715,0.017094,0.010117,-0.0005885,0.027046,0.02573,0.012534,-0.0021282,-0.0023261,-0.0020529,0.004059,-0.0080536,6.75e-05,0.059575,0.011774,0.019476,0.017611,0.037907,0.028929,-0.02342,0.0065653,-0.012465,-0.021281,0.010294,-0.016577,0.055783,-0.042821,0.025136,-0.051755,0.041966,0.040058,0.00599,-0.02937,-0.00038352,-0.025099,0.0094231,0.078855,-0.010875,0.049141,-0.025615,-0.026909,-0.02339,-0.021287,-0.0075368,0.025621,-0.00020186,-0.021423,-0.025774,0.010053
"X8.81759",0.017186,-0.012159,-0.014822,0.0010956,-0.012947,0.0065047,0.016534,-0.0030642,-0.0034675,-0.010903,-0.0065275,-0.011628,0.00059212,-0.0099528,-0.01123,0.015073,-0.0059207,-0.0010643,-0.0024367,0.025741,0.012242,-0.0025799,0.015449,0.00013236,-0.01473,-0.03672,0.01354,-0.012017,-0.015655,0.0091032,-0.0044058,0.00015992,0.0092938,0.017923,-0.026826,0.038281,-0.010571,-0.0048636,-0.013979,0.024071,-0.04663,0.014481,-0.014111,-0.020474,0.043153,0.032379,-0.0095315,0.031966,-0.0028853,-0.035881,0.0068847,0.010504,-0.026337,-0.048039,0.016565,0.0071366,-0.015019,0.031149,0.042234,0.0076794,-0.0040863,-0.020306,-0.0075263,0.013038,-0.0055399,-0.028471,0.062372,-0.00067658,0.02449,0.014942,0.03479,0.023291,-0.025256,0.024061,-0.008255,-0.040207,0.021759,-0.0080138,0.067094,-0.042473,0.017376,-0.045365,0.035051,0.060955,-0.0090871,-0.038708,0.018338,-0.029542,0.0022714,0.051567,0.014408,0.031582,-0.028394,-0.050543,-0.039303,-0.0040833,-0.011376,0.015108,-0.044023,-0.00826,-0.064427,0.0058091
"X8.83763",0.0036622,-0.00038247,0.0049549,-0.0014416,0.0036117,-0.014805,-6.1538e-05,-0.0033522,0.00082037,-0.012432,-0.017009,-0.010874,-0.011109,-0.0041296,0.0022608,-0.0019785,0.00050006,0.0010627,0.028606,0.018077,0.00056977,0.019117,0.0031532,0.0050594,-0.014598,0.011661,-0.0067346,-0.0083737,-0.006012,0.00071468,-0.0038443,0.0013944,0.0029717,0.0079871,-0.006068,0.016467,-0.0030691,-0.0070483,0.023853,0.0065125,0.0025398,-0.0064321,-0.030776,0.0098868,0.025124,0.0069546,0.0045026,0.010174,-0.056903,0.028118,0.012923,0.0070158,-0.01757,-0.039417,0.0050638,-0.025671,-0.01151,-0.020506,0.01122,-0.031616,-0.0066179,-0.029713,0.02383,0.0048188,-0.0097858,0.011267,-0.0084376,0.0085439,-0.032318,0.036151,-0.017321,-0.0093589,-0.022394,0.018133,-0.0051716,-0.040273,0.0053234,-0.039496,0.081931,0.001501,-0.00017726,-0.00065678,-0.013025,0.024314,-0.0010655,-0.0085731,-3.5214e-05,0.080279,-0.012361,0.032689,-0.016484,0.025305,0.0031532,0.005357,-0.010116,-0.021046,-0.0046762,0.037357,0.033334,-0.033743,0.068679,-0.0051756
"X8.85767",0.00051998,-0.0026121,0.0036227,0.0010173,0.00030663,-0.0035443,-0.0013041,0.00097975,-0.003327,-0.0032406,-0.0019623,-0.0032151,-0.0069138,0.00076182,0.0084238,-0.011929,-0.00043072,0.0057099,0.0173,0.013887,-0.003164,0.014834,-0.003242,-0.010065,-0.015683,0.0046535,-0.01043,0.0053264,-0.014042,0.011325,-0.021976,0.0024728,-0.0010623,0.0019834,-0.0028814,0.016715,-0.00229,-0.0028235,0.040504,-0.0048367,0.012587,-0.0048826,-0.020401,-0.01113,0.021293,-0.01926,0.028633,-0.00057859,-0.057944,0.020603,0.0035308,0.0055496,-0.020669,-0.033853,-0.018762,-0.016046,-0.00056694,-0.015438,0.034366,-0.018608,-0.026046,-0.01066,0.015849,-0.017943,-0.029418,0.023868,0.011227,-0.013879,0.0053157,0.039078,-0.0031661,0.019776,-0.029082,-0.0069697,0.00050527,-0.013703,0.038602,-0.021295,0.047096,-0.0047019,0.0045159,0.034282,-0.029986,0.015427,-0.020665,0.003317,0.022072,-0.0037303,-0.045586,0.007027,0.016517,0.0033048,0.0060648,-0.027472,0.0090635,0.059641,-0.033342,-0.026667,0.038756,-0.014129,0.019532,0.0063538
"X8.87771",-0.0010897,-0.0022758,0.0014532,9.8604e-05,0.0045272,-0.00081556,-0.0049144,0.0023314,-0.005347,-0.0051911,0.00026959,-0.0013864,-0.0014086,0.0010355,0.0055902,-0.0095624,-0.0044568,-0.0015638,0.0093647,0.010437,-0.0037947,0.011199,-0.0034884,-0.0047312,-0.014707,0.0028023,-0.011692,0.010195,-0.011825,0.0071626,-0.017906,-0.0068426,0.011374,-0.0034007,0.0079875,0.013099,-0.0068791,0.0070763,0.035257,-0.0075471,0.0022928,0.0012491,-0.0049799,-0.0068704,0.028356,0.0026896,0.0040539,-0.0070578,-0.085924,0.03219,0.0067021,0.010485,0.0011393,-0.023768,0.007076,-0.0026147,-0.020212,-0.021839,0.023919,-0.0034647,0.0031578,-0.03031,0.0034962,-0.031936,-0.030974,0.034334,0.00933,-0.014059,-0.0078712,0.039441,0.01947,0.0074737,-0.022657,0.015256,0.020203,0.00023207,0.026888,-0.014328,0.039113,0.01408,-0.013261,-0.029629,-0.024344,0.027676,-0.032857,0.031127,0.0098654,0.0082469,-0.033172,0.067189,-0.0027956,0.038382,-0.0099515,0.0086696,0.011113,0.014898,-0.042612,0.028753,-0.052162,-0.045302,0.055862,0.013713
"X8.89775",-0.0024001,-0.003127,-0.00021078,0.0012758,0.0032253,0.0011996,-0.0075772,0.0031471,-0.001007,-0.005472,0.0018365,-0.0011848,-0.0018543,-0.0023309,0.001155,-0.011616,-0.0021192,-0.00042099,0.0086006,0.006934,-0.0038957,0.0049548,0.00060523,-0.0038917,-0.010243,0.0044205,-0.010609,0.011722,-0.0056299,0.0083134,-0.014044,-0.0021004,-0.0044178,-0.0038625,0.00072604,0.017419,-0.016221,0.0022437,0.040397,-0.01149,0.0044166,-0.0046889,-0.02353,-0.012745,0.025126,-4.8146e-05,0.0089496,0.0024895,-0.070928,0.041111,0.0031759,-0.0057395,0.0072666,-0.013829,-0.0048677,-0.0073106,-0.010716,-0.033151,0.01219,0.017929,0.0081274,-0.031973,0.012703,-0.025768,-0.019524,0.034882,-0.011503,0.0032495,0.017259,0.049311,0.014742,0.001674,-0.01797,-0.03337,0.036337,-0.012344,-0.01039,-0.038015,-0.027599,-0.0084653,0.023101,-0.006585,-0.017122,0.026334,0.048437,-0.032178,0.024377,0.019045,0.02596,0.05924,-0.016215,-0.0047985,-0.053759,0.0011409,0.019509,0.0058068,0.0090351,-0.029839,0.014388,-0.058441,-0.027548,0.0049539
"X8.91779",0.0035629,-0.0060089,0.0040154,0.0033406,-0.0011026,0.0083906,-0.0049121,-0.00090679,-0.002181,-0.00088036,0.0055464,0.0013064,-0.0022139,0.0015806,0.0070956,-0.010375,-0.0056155,0.0079617,0.014459,0.010619,0.0019295,0.014564,0.0034253,0.00090501,0.003675,0.00083792,-0.011636,0.010479,-0.010019,0.0059352,-0.010841,0.011806,-0.0079658,-0.0040944,-0.0036771,0.018289,-0.0071456,0.002982,0.0096424,-0.0065646,0.01067,-0.0056757,-0.024989,-0.011084,0.024466,0.0084307,0.0136,-0.012733,-0.042759,0.022531,-0.0028579,0.00061294,-0.0020715,-0.014819,0.0021322,-0.021276,0.001634,-0.00014305,0.023569,0.019559,0.0046589,0.0018211,0.016336,-0.016946,-0.033867,0.014078,-0.0040186,-0.020649,0.0088683,0.038547,-0.021448,0.0057024,-0.03524,-0.027404,0.003671,-0.014027,0.016851,-0.02753,0.018443,0.02102,-0.00621,0.007582,-0.0642,0.022563,-0.003016,0.022277,0.02701,0.033336,0.0088075,-0.019521,-0.029226,0.026824,-0.044344,0.062024,-0.037068,0.0087751,-0.073294,-0.018346,0.011746,0.0010983,-0.0044129,0.0087034
"X8.93783",-0.0023878,-0.0024294,0.00071022,0.00092613,0.0035227,0.00088882,-0.0064203,0.004473,-0.001423,-0.005141,-0.0012291,-0.00092331,-0.0035275,-0.0039253,-0.0018037,-0.0094002,-0.0071699,0.0013953,0.0060714,0.0054379,-0.0028607,0.011329,-0.004231,-0.005486,-0.012862,0.0075161,-0.0064713,0.015203,-0.0151,0.0016935,-0.015143,-0.00049393,-0.00045864,-0.0061872,0.011413,0.019725,-0.013895,0.0041194,0.036158,0.0023391,-0.0041083,0.0042689,-0.016141,-0.0078225,0.02084,0.010244,0.011089,-0.0070654,-0.050328,0.033813,0.019126,0.0011146,0.0092503,-0.018848,-0.016634,-0.022774,-0.00868,-0.018889,0.047805,0.014307,-0.012852,-0.0066872,0.013943,-0.052572,-0.034323,0.033027,-0.033438,-0.015942,0.019584,0.030814,-0.00071896,0.018877,-0.022471,-0.0099999,0.01598,0.011694,0.0095379,-0.063947,0.016841,-0.037642,-0.050331,0.0072932,-0.043851,0.0049437,0.011157,-0.0083627,0.008839,0.022047,-0.035816,0.031404,0.056959,-0.0066178,-0.062782,0.01959,-0.041936,0.041245,-0.04861,0.030995,0.054394,-0.031805,-0.0026754,-0.00081232
"X8.95787",-0.0012041,-0.0020846,-0.0049078,0.0007115,0.0034285,-0.0012918,-0.0031231,0.0049006,-0.00015887,-0.00032485,-0.00088769,0.0026875,-0.00062969,-0.0025755,0.00048981,-0.016667,0.0017179,-0.000617,0.011406,0.0075367,-0.013509,0.0092128,-0.012374,-0.0071996,-0.0093376,-0.013359,-0.024526,0.0024737,-0.02108,0.0054744,-0.0072525,-0.010566,0.0051697,-0.013455,0.012822,0.014865,-0.0097635,0.0028726,0.033416,-0.023868,0.014343,-0.017112,-0.002194,-0.017763,0.0065853,0.0049204,-0.0073049,0.0037861,-0.065902,0.017744,0.022443,0.0080695,0.015376,-0.0088466,-0.031893,-0.031149,-0.0086052,-0.036376,0.035,0.024875,0.02589,-0.021365,-0.0041129,-0.036302,-0.0076321,0.021389,-0.0054778,-0.037564,0.024701,0.034103,0.015595,0.027705,-0.0050672,-0.017199,0.00035789,-0.0031137,0.037552,-0.018081,0.02976,-0.038646,0.00050223,0.045656,-0.014763,0.0037493,-0.061193,0.0067348,0.020135,0.017799,-0.032726,0.010678,0.01764,-0.00024852,0.009883,0.0024026,0.043749,0.017538,0.0013988,0.033691,-0.03179,-0.061586,0.017742,0.0037086
"X8.97791",0.0070822,-0.0065903,-0.0078072,0.0081045,-0.0063878,0.00037386,0.0015716,0.0029849,-0.0017008,0.00075681,0.0032516,0.0028073,-0.0039889,-0.0014053,0.01442,-0.013729,-0.0011777,-0.00075701,0.0047689,0.007453,-0.015991,0.0014923,-0.0025853,0.0015186,-0.016329,-0.015952,-0.010596,-0.0022086,-0.020911,0.0087446,-0.0039394,0.0055325,0.0092644,-0.015813,0.0044274,0.0092404,-0.002212,-0.0038642,-0.012726,-0.017436,-0.0058134,-0.015641,0.0036601,-0.024635,0.0084467,0.002876,-0.019245,-0.0069568,-0.040799,0.029172,0.01156,0.020711,0.011572,-0.014345,-0.02901,-0.013072,-0.014091,-0.02464,0.04967,0.023283,0.015929,-0.0098274,-0.0031473,-0.030271,0.0083128,0.000554,0.0064695,-0.016735,0.046382,0.015364,0.012922,0.023997,-0.053525,-0.0012831,0.045369,-0.0037652,0.041269,-0.018286,0.023311,-0.01624,-0.0022027,0.014377,-0.016449,0.0083586,-0.073978,0.046591,0.023578,-0.015249,0.020686,0.0097783,0.031245,-0.024416,-0.0059891,-0.0010882,0.027219,0.002153,-0.045202,-0.042324,-0.015301,-0.005448,0.017973,-0.012076
"X8.99795",-0.004035,-0.0014492,-0.0011978,4.1207e-05,0.0021824,0.0023688,-0.0070582,0.0044479,0.00045297,-0.0033016,-0.00074778,-0.00047732,0.0031341,-0.0017523,-0.0022057,-0.0075883,-0.0029158,0.0010175,0.0067301,0.0050624,-0.0013831,0.0033941,-0.0028401,-0.0052841,-0.0031875,0.0050035,-0.0033064,0.0082886,-0.015195,0.012168,-0.0081787,-0.0070631,-0.0025546,0.0017176,0.0010774,0.021475,-0.0062466,0.012857,0.036435,0.0035817,0.0064035,-0.0094932,-0.016014,0.0014257,0.016142,-0.0035118,0.0015679,-0.010311,-0.049701,0.04387,0.018563,0.00072942,0.019008,-0.012635,-0.0070122,-0.010799,-0.0044418,-0.0074656,0.02785,0.0025622,0.00060426,-0.011098,0.0025383,-0.024323,-0.040858,0.02244,-0.0005424,0.0025088,0.027255,0.040831,0.025346,-0.020884,-0.010561,0.011633,0.020251,0.024822,-0.0093897,-0.033084,-0.0088872,-0.028674,0.026629,-0.021598,-0.029931,0.024169,-0.0035046,0.0055091,0.023776,0.057053,0.013552,0.041152,0.058055,0.050664,-0.033837,0.01248,-0.013421,0.023689,-0.050355,-0.02747,0.031401,-0.047997,-0.010921,0.019994
"X9.01799",-0.0039736,-0.00099743,-0.00061933,-0.0015561,0.0022723,0.0023697,-0.0060237,0.0036017,-0.0024777,-0.0012914,-0.0014818,0.0007944,-0.0048883,-0.002664,-0.0022711,-0.0065889,-0.00021693,0.0023272,0.0021004,0.0072492,-0.0028631,0.010155,-0.0022851,-0.00077305,-0.0052379,0.0016769,-0.010756,0.013226,-0.0098842,0.0026061,-0.0017397,-0.0038263,0.0070364,0.0056259,0.0012678,0.012308,-0.012887,0.010159,0.042414,-0.0091024,-0.00227,0.01737,-0.018511,-0.0059432,0.0068932,0.010634,0.0021657,-0.010503,-0.041259,0.014046,0.028651,-0.0039743,0.011987,-0.022876,0.0090363,-0.013926,0.013836,-0.009069,0.025866,0.001971,-0.0053948,0.00055737,0.036439,-0.0091287,-0.0084647,0.0328,-0.0010049,-0.030819,0.0066485,0.019339,-0.007754,-0.026291,-0.0039482,-0.020106,0.002317,0.021111,0.032386,-0.020319,0.021037,-0.00051486,-0.016207,0.047801,-0.0035839,0.033752,-0.0033739,0.050035,0.067997,0.0076221,0.015631,0.047923,-0.010153,0.046576,-0.067105,0.018075,-0.048377,-0.012399,-0.012654,-0.052082,0.030276,-0.039811,0.034607,0.008834
"X9.03803",-0.0039282,0.00091915,-0.00084627,-0.0014211,0.0010719,0.0032616,0.000165,0.0010208,-0.0018074,-0.0016614,0.00038296,0.0085389,-0.011741,0.0042064,0.0031417,-0.0064345,0.0042382,0.0076391,0.0081242,0.0015285,0.00040025,0.0069412,-0.0025566,-0.0038286,-0.0017417,0.0069065,-0.010164,0.002703,-0.011874,0.0051983,0.00064959,-0.0043302,0.0024395,0.0085331,7.851e-05,0.0048355,-0.017316,-0.0051037,0.040584,-0.0068474,0.0026022,0.012201,-0.0093883,-0.0069641,0.020014,-0.0069724,0.013118,0.0086161,-0.016614,0.016623,0.022072,-0.010967,0.0175,-0.0028054,-0.018973,-0.022118,-0.026906,-0.0030574,0.018765,0.028134,-0.016216,0.0056016,0.041465,-0.017377,-0.0051992,0.051016,-0.008078,-0.057909,0.047311,0.0068098,0.022739,0.0037064,-0.029228,0.0085921,0.020661,-0.0029395,-0.0052138,-0.033208,-0.0083171,-0.0089512,-0.043298,0.032019,-0.012112,0.0075078,0.01552,0.0023397,0.02856,0.046195,-0.0025122,0.016049,0.0070116,0.0034657,-0.055408,0.032445,-6.0958e-05,0.03436,-0.053795,-0.046972,-0.0073167,0.040218,0.028773,0.0064296
"X9.05807",-0.0043368,6.4189e-05,-0.0022532,-0.0016549,0.00030521,0.0056525,-0.007306,0.0046446,-0.0012338,-0.0043818,0.006204,0.0046911,-0.0041331,-0.0024602,0.0022026,-0.0012698,0.0018833,0.0044151,0.0043689,-0.0032044,0.00011933,0.0026792,-0.003685,-0.0068232,-0.0051122,0.0086474,-0.007146,0.017086,-0.0093239,0.00053612,0.0016255,-0.00046741,0.0053805,0.0058419,0.01145,0.017347,-0.0054517,0.0053749,0.030265,-0.0079845,0.00030813,0.0097775,-0.018548,-0.0041588,0.00072819,-0.0082164,0.0074735,-0.015398,-0.024326,0.029274,0.022313,-0.0098259,0.003859,-0.0061978,-0.0050157,-0.033138,-0.0087929,-0.0097532,0.015974,0.013705,-0.018218,0.00034076,0.02135,-0.023498,-0.015351,0.053959,-0.0047799,-0.033777,0.01644,0.02992,0.027709,-0.014347,0.003003,0.0003708,-0.024518,0.023624,-0.027389,-0.018981,-0.0014029,-0.025052,-0.03483,0.011915,-2.6581e-05,0.022175,-0.014286,0.043042,0.0084616,0.046157,-0.045095,0.037771,0.035769,0.042412,-0.040151,0.035723,-0.016422,0.010847,-0.030599,-0.06215,0.0082222,-0.034329,0.077791,0.0046853
"X9.07811",0.010632,-0.0084645,-0.016736,-0.0029214,-0.0058129,0.0095442,0.016493,0.0033762,-0.0032574,-0.011667,0.00056111,-0.0018775,0.011331,-0.011552,-0.02374,0.017325,0.0017693,0.0013062,-0.021451,0.013853,0.0073648,-0.015202,-0.0018862,-0.011891,-0.0011304,-0.051635,0.005183,0.0048689,-0.013383,0.0078964,0.0020501,-0.0096356,0.011817,0.024904,-0.010832,0.044285,-0.0054127,-0.010258,0.013887,0.011474,-0.02925,0.020175,-0.0031127,-0.018111,0.044171,0.031807,-0.0065584,0.026078,0.0082636,-0.037466,0.011633,0.012513,-0.0021053,-0.030302,0.012979,0.032199,-0.02526,0.029091,0.029364,0.032538,-0.0015404,-0.025747,-0.0038581,-0.00089891,0.0030332,-0.030585,0.058335,0.0052719,0.049034,0.024632,0.038189,0.015093,0.00040755,0.037918,-0.011564,-0.018936,0.0035311,-0.017009,0.035619,-0.069476,0.027362,-0.037737,0.021667,0.013018,-0.078943,-0.049329,0.041012,-0.015145,-0.038567,0.050501,-0.0076829,0.050992,-0.078744,-0.037637,-0.05037,0.0051055,-0.0087736,0.0026547,0.0066828,-0.041707,-0.063095,0.015337
