"NMR.exp" "Population" "X0.681361" "X0.701401" "X0.721441" "X0.741481" "X0.761521" "X0.781561" "X0.801601" "X0.821641" "X0.841681" "X0.861721" "X0.881761" "X0.901801" "X0.921841" "X0.941881" "X0.961921" "X0.981961" "X1.002" "X1.02204" "X1.04208" "X1.06212" "X1.08216" "X1.1022" "X1.12224" "X1.14228" "X1.16232" "X1.18236" "X1.2024" "X1.22244" "X1.24248" "X1.26252" "X1.28256" "X1.3026" "X1.32264" "X1.34268" "X1.36272" "X1.38276" "X1.4028" "X1.42284" "X1.44288" "X1.46292" "X1.48296" "X1.503" "X1.6032" "X1.62324" "X1.64328" "X1.66332" "X1.68336" "X1.7034" "X1.72344" "X1.74348" "X1.76352" "X1.78356" "X1.8036" "X1.82364" "X1.84368" "X1.86372" "X1.88376" "X1.9038" "X1.92384" "X1.94388" "X1.96392" "X1.98396" "X2.004" "X2.02404" "X2.04408" "X2.06412" "X2.08416" "X2.1042" "X2.12424" "X2.14428" "X2.16432" "X2.18436" "X2.2044" "X2.22444" "X2.24448" "X2.26452" "X2.28456" "X2.3046" "X2.32464" "X2.34468" "X2.36472" "X2.38476" "X2.4048" "X2.42484" "X2.44488" "X2.46492" "X2.48496" "X2.505" "X2.52504" "X2.54508" "X2.56512" "X2.58516" "X2.6052" "X2.62524" "X2.64528" "X2.66532" "X2.68536" "X2.7054" "X2.72544" "X2.74548" "X2.76552" "X2.78556" "X2.8056" "X2.82564" "X2.84568" "X2.86572" "X2.88576" "X2.9058" "X2.92584" "X2.94588" "X2.96592" "X2.98596" "X3.006" "X3.02604" "X3.04608" "X3.06612" "X3.08616" "X3.1062" "X3.12624" "X3.14628" "X3.16632" "X3.18636" "X3.2064" "X3.22644" "X3.24648" "X3.26652" "X3.28656" "X3.3066" "X3.32664" "X3.34668" "X3.36672" "X3.38676" "X3.4068" "X3.42684" "X3.44688" "X3.46692" "X3.48696" "X3.507" "X3.52704" "X3.54708" "X3.56712" "X3.58716" "X3.6072" "X3.62724" "X3.64728" "X3.66732" "X3.68736" "X3.7074" "X3.72744" "X3.74748" "X3.76752" "X3.78756" "X3.8076" "X3.82764" "X3.84768" "X3.86772" "X3.88776" "X3.9078" "X3.92784" "X3.94788" "X3.96792" "X3.98796" "X4.008" "X4.02804" "X4.04808" "X4.06812" "X4.08816" "X4.1082" "X4.12824" "X4.14828" "X4.16832" "X4.18836" "X4.2084" "X4.22844" "X4.24848" "X4.26852" "X4.28856" "X4.3086" "X4.32864" "X4.34868" "X4.36872" "X4.38876" "X4.4088" "X4.42884" "X4.44888" "X4.46892" "X4.48896" "X4.509" "X4.52904" "X4.54908" "X4.56912" "X4.58916" "X4.6092" "X4.62924" "X4.64928" "X4.66932" "X4.68936" "X4.7094" "X4.72944" "X4.74948" "X4.76952" "X4.78956" "X4.8096" "X4.82964" "X4.84968" "X4.86972" "X4.88976" "X4.9098" "X4.92984" "X4.94988" "X4.96992" "X4.98996" "X5.01" "X5.03004" "X5.05008" "X5.07012" "X5.09016" "X5.1102" "X5.13025" "X5.15029" "X5.17033" "X5.19037" "X5.21041" "X5.23045" "X5.25049" "X5.27053" "X5.29057" "X5.31061" "X5.33065" "X5.35069" "X5.37073" "X5.39077" "X5.41081" "X5.43085" "X5.45089" "X5.47093" "X5.49097" "X5.51101" "X5.53105" "X5.55109"
1781 "S" 40.193 -7.014 -9.473 -12.712 2.617 90.226 255.409 396.552 951.694 2003.16 329.3 175.935 129.683 134.156 128.965 178.644 86.88 94.507 153.851 146.167 95.433 85.663 102.689 53.031 70.886 109.676 287.148 4903.31 4332 4334.63 3937.98 2333.48 1356.07 707.085 404.728 382.614 411.849 397.605 463.989 608.379 1062.65 6382.08 272.62 129.555 79.927 74.229 70.293 34.753 28.398 84.154 4.281 3.432 32.78 32.91 6.138 1.471 2.898 6.437 25.556 53.079 227.679 1221.34 352.539 642.436 159.112 45.608 32.345 21.52 17.504 17.504 22.9 19.965 27.229 28.709 27.804 42.509 250.232 969.849 232.125 127.781 39.573 7.074 0.858 -5.038 -5.786 90.866 23.733 3.942 1.264 -0.431 -1.56 0.128 -0.898 -2.622 -2.944 -2.917 -1.234 -0.17 0.696 33.273 253.318 73.249 92.938 39.372 29.768 3.777 1.162 0.311 0.426 -0.332 -0.224 -0.09 0.055 -0.346 0.513 -0.008 -0.079 -0.259 0.442 -0.504 0.486 13.503 115.311 5.574 1.925 4.848 10.075 7.625 4.62 33.869 22.904 1.558 1.76 1.127 0.778 -0.652 0.693 6.347 15.48 2.819 -0.268 0.979 2.68 1.922 3.418 14.64 8.851 11.359 3.655 2.204 -0.573 -1.622 -0.192 1.931 -0.21 -2.217 -2.173 -1.857 1.504 -0.63 -0.125 1.741 0.216 -1.465 4.995 8.332 3.758 2.733 124.474 384.299 20.568 6.047 5.263 0.545 5.795 14.396 388.901 99.385 12.762 6.763 7.149 5.414 7.476 5.909 1.303 0.129 0.051 -0.411 -0.154 -0.215 -0.23 0.827 4.048 1.64 2.128 2.597 1.088 1.449 1.025 0.02 -0.279 0.035 0.221 0.002 0.095 -0.216 0.069 -0.277 0.185 0.219 -0.151 -0.424 0.282 0.185 1.243 2.815 3.622 6.117 4.816 4.332 4.038 7.457 4.104 7.28 111.169 151.789 11.992 83.036 512.792 678.941 363.748 205.456 40.561 10.57 4.749 0.77 0.133 -0.525 -0.143 2.657
1791 "S" 81.368 1.25 0.977 1.26 21.703 109.457 271.333 401.929 2446.74 5558.45 571.656 224.929 177.061 207.947 199.533 303.811 115.638 127.105 221.995 239.055 168.44 187.679 228.397 159.811 230.798 337.052 894.718 12347.7 10990.8 10975.8 10997.5 6707.62 4224.99 1371.85 348.584 239.335 231.386 195.58 170.825 182.161 249.348 211.332 1474.14 1175.22 289.869 236.305 223.317 163.412 107.119 155.69 63.797 74.409 140.12 135.374 77.795 72.656 81.82 105.441 182.071 284.093 796.607 3664.9 1190.83 2215.02 442.709 97.667 90.801 81.194 82.328 82.328 54.648 48.989 67.299 90.912 106.238 164.25 655.092 2033 822.358 1410.48 138.099 -22.936 -22.564 -23.031 -20.239 85.077 14.368 -4.486 -2.049 -3.843 -5.281 -1.984 -1.587 -1.779 0.56 2.545 8.696 20.346 30.187 148.561 927.341 254.352 282.35 146.107 105.169 13.748 2.897 1.821 1.388 0.755 0.439 -0.304 -0.098 0 0.805 1.001 1.842 1.674 2.425 2.419 4.371 17.757 143.939 6.906 8.799 16.601 22.945 11.173 13.062 54.576 15.614 4.051 6.139 5.323 5.212 3.492 13.869 19.204 35.745 9.859 5.014 13.354 21.382 16.47 38.583 185.94 31.877 35.101 35.595 14.286 14.407 2.768 9.876 12.936 5.171 0.957 1.22 2.498 19.049 5.786 6.079 7.977 5.617 5.057 20.916 28.539 33.653 22.009 299.812 782.217 60.074 38.933 24.493 12.91 16.745 45.482 779.395 182.46 18.778 6.244 7.182 2.519 2.715 2.675 0.038 0.13 0.047 -0.239 -0.26 -0.294 0.082 2.846 9.166 3.528 2.165 2.979 0.891 1.55 0.435 -0.22 0.022 -0.027 0.27 0.424 0.989 1.069 1.85 3.111 4.601 2.824 3.018 2.954 3.748 4.165 6.075 13.546 18.911 17.674 15.056 15.77 18.195 23.148 21.028 30.788 248.325 314.46 60.364 277.077 1576.56 2141.82 1259.34 710.036 133.133 24.756 10.784 -0.461 -1.134 -1.124 1.182 4.473
1821 "B" 77.495 -0.604 -1.126 -1.783 18.174 113.798 297.618 436.512 2580.99 5365.12 597.636 267.98 210.287 291.289 236.178 328.346 131.056 147.347 246.614 254.156 181.77 204.916 248.985 183.238 256.519 380.481 1029.22 12858.4 11013.5 11295.5 10536.3 6363.33 3780.78 1276.62 374.275 273.967 269.105 258.011 240.078 265.672 355.872 359.503 1270.63 776.174 244.897 197.786 180.455 134.326 95.515 144.05 56.653 66.561 134.681 130.311 71.678 67.078 72.498 95.396 156.767 246.601 847.729 3749.38 1129.71 2138.76 449.741 106.1 73.369 68.926 65.757 65.757 49.682 45.227 62.943 89.339 103.433 159.521 702.516 2160.11 754.108 759.776 103.789 -0.054 -11.175 -14.842 -12.09 90.545 17.123 -0.11 0.307 -0.968 -1.798 0.298 0.622 0.564 1.201 1.635 6.469 16.199 25.273 146.614 883.812 254.648 312.566 126.785 94.872 14.11 4.472 4.395 3.502 1.278 0.233 0.283 -0.132 -0.104 -0.03 -0.101 0.132 -0.039 0.226 0 1.357 14.259 136.891 3.857 3.205 10.254 14.493 7.381 7.629 47.266 12.868 0.96 4.318 2.84 3.341 -0.198 12.951 17.202 36.767 6.566 0.409 3.559 6.526 7.803 26.179 145.087 17.69 19.06 16.66 10.708 7.467 -0.483 9.761 7.722 0.365 -2.816 -3.174 -2.19 2.764 -1.445 0.92 2.33 -0.547 -0.8 14.944 15.9 14.888 10.85 294.803 820.401 41.807 21.177 10.084 4.719 8.642 41.783 866.295 182.334 19.622 7.324 7.143 1.898 0.851 0.172 0.299 0.219 -0.257 -0.217 -0.477 -0.517 -0.125 2.676 9.611 4.158 2.816 3.04 1.3 2.137 1.196 -0.154 0.015 -0.034 0.16 -0.157 0.18 -0.158 0.015 0.126 1.443 0.116 0.235 -0.315 0.627 0.715 1.961 6.023 9.178 12.426 8.707 6.476 8.045 15.003 12.097 21.159 255.198 333.48 56.326 291.92 1622.59 2121.4 1207.29 683.49 130.327 28.886 13.992 2.909 0.735 0.64 1.244 2.458
1861 "S" 45.364 -6.533 -9.407 -12.351 7.893 102.536 261.16 400.949 1126.77 2418.6 392.355 198.512 148.183 144.909 150.949 219.035 104.626 109.278 167.805 167.965 114.952 112.848 134.309 80.781 105.991 156.141 387.735 5914.91 4879.77 5145.76 4697.44 2731.56 1671.12 816.581 433.218 409.544 455.667 451.111 533.236 720.775 1273.07 5879.62 327.718 178.313 84.203 79.485 74.001 30.858 23.552 92.687 -8.168 -6.578 30.812 31.906 -1.548 -7.509 -5.106 1.202 27.424 65.101 280.235 1422.08 434.723 879.627 180.255 40.187 36.39 24.637 20.71 20.71 21.908 19.096 29.121 31.803 33.804 62.022 316.015 1103.9 274.514 191.805 43.03 0.877 -5.422 -11.887 -11.82 112.353 22.948 0.46 -2.725 -4.341 -5.234 -2.984 -3.528 -5.614 -6.349 -5.755 -3.794 -1.522 0.374 48.536 362.961 94.168 109.18 59.047 45.05 5.146 1.825 0.601 -0.044 -0.27 -0.037 0.002 -0.295 -0.067 0.425 -0.238 0.147 -0.261 0.171 -0.643 0.779 17.981 149.337 6.18 3.364 6.854 12.793 9.727 14.352 69.556 22.196 3.823 2.843 3.969 1.522 -1.239 -0.887 6.331 16.887 3.599 -0.883 1.325 6.105 2.664 4.768 24.72 11.561 17.248 6.714 2.364 -1.539 -2.093 -0.92 2.473 -0.495 -2.314 -2.614 -1.56 5.187 0.507 1.736 4.012 1.32 -0.514 14.063 9.716 6.299 5.081 155.826 440.292 23.523 8.872 8.283 0.633 6.601 18.821 447.068 105.147 13.007 6.352 7.664 8.646 12.353 6.899 1.037 0.182 -0.147 -0.299 -0.62 -0.477 -0.141 1.799 6.052 2.752 2.215 3.027 0.829 1.767 1.348 0.191 -0.091 -0.066 -0.001 0.074 -0.001 -0.051 -0.231 -0.219 0.549 -0.073 0.062 -0.403 0.333 -0.063 1.277 3.882 4.663 8.136 5.589 4.74 6.273 8.742 6.696 11.432 134.601 172.708 18.274 117.846 666.644 809.217 498.959 272.644 53.84 13.549 6.905 2.389 1.771 1.123 1.497 4.248
1881 "O" 95.635 -1.252 -2.834 -3.877 21.125 124.625 320.209 459.945 2818.62 6152.15 700.369 302.279 235.535 287.951 262.655 394.793 139.65 165.228 283.196 299.221 205.825 233.886 291.942 216.953 301.498 454.171 1206.65 14142 11989.5 12125.1 11756.3 7106.74 4409.83 1433.72 359.642 239.308 232.101 218.564 194.128 203.637 282.549 222.81 1576.05 992.711 287.151 237.865 228.678 187.302 118.813 165.517 75 87.814 173.573 155.265 87.353 83.509 90.154 115.328 188.855 304.702 924.784 4041.88 1305.41 2523.25 512.322 110.008 99.099 108.4 99.515 99.515 58.543 53.679 73.946 109.238 118.303 176.458 755.471 2162.68 907.666 1055.6 149.162 -3.549 -14.808 -18.898 -15.927 88.734 16.143 -2.078 -1.141 -1.832 -3.554 -0.396 -0.571 -1.91 -0.896 1.174 7.31 18.248 30.847 169.093 1055.88 290.089 354.222 184.265 136.815 20.014 6.039 2.675 1.48 0.957 1.276 7.297 -0.332 -0.177 -0.263 0.039 0.479 -0.21 0.045 0.198 2.197 13.769 137.541 4.279 3.179 8.888 14.325 7.557 9.828 74.258 14.221 2.401 4.465 4.609 3.609 1.322 30.245 23.001 43.026 8.997 3.964 9.901 16.129 16.21 32.278 280.285 24.979 28.473 33.395 22.676 8.474 0.675 12.145 11.419 3.337 -1.161 -1.556 -0.037 11.666 1.617 4.216 7.136 2.132 1.208 18.543 23.474 23.96 15.987 303.923 812.944 51.577 25.362 18.001 10.045 13.146 45.083 843.024 183.916 17.995 5.772 6.839 1.909 2.216 2.206 -0.34 -0.454 0.404 0.332 -0.484 -0.832 -0.088 2.375 8.444 3.241 2.543 2.697 1.375 3.268 1.119 -0.105 0.011 -0.257 0.132 -0.093 0.028 0.101 0.005 0.03 3.557 1.466 0.242 0.455 1.431 1.162 3.374 10.395 15.875 18.234 11.284 8.334 11.129 17.089 17.237 29.088 260.24 342.849 80.736 348.944 1815.91 2353.69 1420.88 800.78 159.125 27.614 10.209 -1.305 -2.648 -2.15 -1.386 0.688
1921 "S" 91.35 2.602 2.26 3.034 22.209 97.447 262.175 392.258 1742.17 3640.92 521.456 229.302 171.369 191.202 200.763 326.377 120.516 127.885 227.961 246.142 165.854 187.741 230.385 149.395 195.91 284.605 716.939 9326.24 7139.3 6698.69 6727.75 4243.87 2851.84 953.56 264.829 199.009 214.376 192.182 171.397 181.522 257.336 215.019 960.824 894.097 256.461 206.334 200.192 162.63 110.278 171.24 61.031 69.069 140.219 133.617 67.688 58.944 61.575 72.8 123.298 196.486 473.552 2140.19 729.667 1462.78 331.389 83.687 66.033 84.928 85.675 85.675 50.377 47.369 65.743 81.005 85.538 124.951 405.512 1030.41 525.807 1028.42 143.791 2.514 -2.194 -5.733 -4.116 124.683 33.168 9.689 8.419 6.41 6.27 9.125 8.29 7.207 8.047 8.317 11.96 19.427 23.572 89.118 604.532 185.604 227.909 128.712 99.375 21.556 9.555 8.388 7.612 6.161 5.765 8.002 4.698 5.241 4.849 4.572 4.291 4.298 5.173 4.859 8.158 22.017 176.645 9.703 8.085 15.899 22.377 14.12 19.765 52.896 21.018 6.86 6.665 7.228 6.08 5.26 15.405 22.469 37.996 11.843 6.24 18.621 35.539 18.184 33.325 166.206 37.694 42.17 27.957 24.291 5.688 3.209 6.8 13.188 8.584 1.391 1.765 4.341 33.072 7.96 5.832 8.729 5.606 4.503 24.542 23.164 20.532 12.538 147.533 395.727 36.917 22.726 36.012 8.141 13.286 20.427 371.021 90.816 11.745 4.157 4.543 3.013 6.564 4.031 0.291 -0.054 -0.088 0.056 0.137 -0.126 0.297 3.448 10.569 4.22 2.552 3.38 1.543 2.928 0.8 -0.004 -0.171 0.044 0.111 -0.141 0.044 0.198 -0.408 0.158 2.826 0.229 0.308 -0.397 0.209 -0.071 1.088 6.342 9.685 11.568 6.377 4.038 6.543 9.171 8.232 13.336 116.164 154.686 33.869 161.55 950.183 1325.07 842.532 494.633 104.933 18.047 5.244 -1.303 -1.744 -1.628 -0.668 1.994
1931 "O" 58.136 -2.493 -2.915 -3.956 15.233 102.932 284.01 413.899 1939.29 4253.44 498.633 225.132 188.886 220.445 186.694 256.163 131.456 128.813 210.463 210.426 155.367 168.82 200.325 141.315 199.825 292.461 780.744 11480.6 8786.5 8516.6 8030.96 4741.55 2854.38 1026.1 326.82 254.538 268.982 235.181 226.285 255.565 344.968 403.777 971.635 734.684 231.57 184.568 167.569 126.246 91.922 149.184 48.178 52.337 99.662 103.621 56.502 48.441 51.713 65.831 110.905 173.303 561.948 2670.07 821.246 1520.04 334.758 83.881 61.921 58.002 58.379 58.379 42.492 39.473 54.142 60.915 79.864 133.185 535.533 1650.6 503.229 807.947 131.828 -3.872 -11.96 -15.456 -13.863 103.281 21.162 -0.162 -1.409 -2.507 -3.247 -0.585 -0.943 -1.711 -1.898 -1.317 4.582 9.76 13.031 89.817 622.086 182.859 222.194 100.209 76.266 14.65 2.525 0.653 0.157 -0.422 -0.758 1.395 -0.597 -0.352 -0.593 -0.283 0.404 -0.054 1.02 1.061 3.054 16.757 158.431 4.715 3.765 9.633 15.877 10.345 6.331 35.322 15.934 3.385 6.592 6.567 5.747 3.523 15.813 14.095 26.124 8.671 4.669 19.392 39.839 16.853 27.083 191.774 44.733 39.408 28.359 14.327 6.315 2.516 5.582 14.004 8.554 1.353 1.407 3.185 38.386 8.295 4.281 6.491 5.797 4.105 19.441 22.058 24.295 15.979 234.084 655.939 48.046 26.521 42.691 9.448 13.944 33.745 638.417 150.114 15.7 5.552 5.715 2.951 2.621 2.212 0.611 0.398 -0.317 -0.343 -0.29 -0.346 -0.165 3.359 10.819 4.329 2.465 3.09 1.127 3.179 1.133 0.37 -0.137 -0.06 -0.083 -0.129 0.102 0.012 0.111 0.545 3.789 0.95 1.249 1.105 1.832 1.78 3.206 8.569 11.767 11.945 8.125 6.807 8.353 14.687 13.664 20.574 191.156 257.328 40.309 202.141 1147.89 1526.39 879.248 489.659 88.374 12.313 1.875 -4.509 -4.689 -4.619 -4.058 -1.551
1941 "B" 139.747 6.531 -1.105 -4.089 25.268 157.672 366.359 574.553 3129.61 7368.68 1039.78 438.411 322.878 362.445 355.403 507.724 225.699 222.902 346.525 381.166 283.27 304.572 369.641 275.593 361.895 504.957 1236.58 16068.5 15278.4 15829 14668.8 8469.06 4633.13 1764.75 628.242 493.406 524.901 536.018 595.125 752.122 1190.74 2406.28 1526.98 757.436 269.989 218.977 197.819 135.058 85.652 155.144 46.21 59.197 156.946 154.314 72.393 59.649 68.152 95.387 172.093 289.057 1022.31 4928.61 1572.89 2609.99 633.853 152.884 109.563 88.529 89.162 89.162 60.104 61.416 82.026 123.807 146.268 218.57 1043.43 3445.93 1042.51 733.433 167.667 5.862 -13.202 -17.038 -15.697 107.716 29.201 0.124 -0.719 -2.393 -3.984 -0.37 -1.18 -2.692 -2.118 -0.694 3.455 13.103 19.039 147.654 1069.6 331.62 344.911 175.98 128.796 20.158 7.754 4.481 3.615 1.643 0.645 0.458 -0.073 -0.285 0.195 -0.327 0.098 -0.261 0.997 -0.152 0.76 15.354 177.795 9.938 2.776 8.694 14.287 11.477 13.748 71.888 21.219 4.225 7.236 6.11 5.648 -0.639 4.092 21.74 53.132 13.215 1.22 6.044 14.498 7.674 16.952 108.711 17.92 28.184 24.243 8.87 1.808 0.355 1.114 6.564 2.623 -0.974 -1.558 -0.157 12.368 3.751 4.731 8.788 5.461 2.87 19.598 29.036 26.174 24.897 478.211 1427.17 108.597 23.857 22.084 9.145 11.502 71.997 1430.62 384.75 36.649 12.976 16.717 8.396 10.973 7.142 1.628 0.13 -0.167 -0.697 -0.513 -0.527 -0.299 3.751 12.019 5.769 3.361 3.716 1.958 2.825 2.186 0.437 -0.174 -0.253 -0.036 0.042 0.094 0.043 -0.224 0.665 2.3 1.019 0.558 0.947 1.497 1.844 3.638 9.409 15.713 20.064 19.217 14.133 17.741 27.728 21.228 34.655 404.758 588.761 69.23 343.476 2058.79 2779.87 1518.15 857.03 178.991 36.355 12.182 1.076 -1.156 -2.688 -2.142 2.656
1961 "S" 91.559 1.411 0.6 0.433 26.147 128.923 359.772 493.315 2517.25 5100.93 638.972 283.147 214.334 255.624 244.678 371.925 142.924 166.594 292.994 300.243 205.479 229.259 274.469 193.91 266.177 398.953 1050.51 13299.4 10660.6 10612.6 9926.4 6017.41 3727.07 1251.8 372.453 286.739 297.105 279.629 268.215 303.6 425.665 443.542 1192.77 979.534 260.087 200.815 180.25 142.553 96.87 154.888 50.497 61.089 141.397 130.588 64.001 55.995 61.83 82.933 141.512 225.854 746.931 3409.01 1035.5 1968.47 398.28 94.192 67.484 66.652 69.318 69.318 46.092 43.487 63.906 90.673 100.358 152.374 678.875 1966.24 619.931 1151.84 169.506 -9.386 -15.527 -18.598 -15.661 107.099 18.229 -2.286 -1.915 -3.108 -3.848 -0.09 -0.841 -2.534 -1.582 -0.582 6.675 14.113 18.491 124.9 817.794 226.453 258.689 125.351 94.189 15.272 3.814 1.532 0.847 -0.735 -0.807 2.23 -0.188 -0.2 -0.093 -0.266 0.778 -0.45 0.361 0.171 2.519 17.399 163.11 4.401 2.027 8.406 16.657 7.975 4.807 40.223 14.331 2.273 5.231 3.526 4.084 1.814 18.468 22.478 42.264 9.185 2.422 9.984 18.079 14.45 27.277 186.999 35.381 33.382 31.164 17.989 11.491 0.16 4.174 12.894 4.227 -2.028 -2.03 -0.6 14.955 1.847 1.96 4.123 2.962 1.455 21.787 22.783 24.499 15.908 286.308 758.205 47.77 24.891 21.02 9.439 14.258 45.842 780.864 172.973 19.491 6.313 5.99 2.036 2.004 1.352 0.471 0.265 -0.118 -0.408 -0.941 -0.541 -0.051 2.735 9.913 3.894 3.052 4 1.341 3.031 0.933 -0.076 -0.201 0.284 -0.057 0.205 0.057 0.03 -0.42 -0.13 2.741 0.336 0.262 -0.337 0.68 0.594 2.597 8.815 12.814 13.13 7.948 5.033 7.329 13.732 11.285 19.757 232.99 297.685 42.364 245.027 1455.21 1945.86 1100.25 614.118 113.587 20.968 5.579 -4.153 -5.089 -4.842 -4.635 -3.66
1971 "S" 82.835 1.6 1.039 0.6 33.454 138.268 420.892 545.244 2101.76 3967.75 548.825 263.605 195.056 220.006 211.372 327.43 138.307 165.717 293.655 277.516 186.08 199.894 235.124 174.209 237.798 374.713 981.986 10953.8 8649.04 8367.62 7509.68 4601.86 2768.15 984.363 332.095 271.735 278.692 267.584 262.869 295.538 400.752 429.762 861.039 727.13 230.874 185.815 166.782 136.617 97.698 155.409 49.457 56.235 122.451 113.869 55.288 48.682 52.887 69.42 113.599 182.607 605.28 2640.68 766.889 1421.16 309.882 71.317 50.585 60.317 60.306 60.306 43.627 38.686 55.873 76.126 82.938 122.119 536.111 1499.7 469.402 780.538 127.975 0.239 -4.491 -8.55 -6.435 119.495 25.924 3.459 2.02 0.293 -0.501 2.292 2.207 1.163 0.442 1.496 9.691 16.07 19.189 94.158 581.021 169.677 197.827 100.161 74.295 14.868 3.601 1.347 0.382 0.182 -0.515 1.628 -0.751 -0.758 -0.57 -0.94 -0.416 -0.861 0.1 0.174 3.284 20.408 167.808 5.116 5.659 12.86 19.651 8.375 8.75 50.035 14.313 2.093 4.379 3.418 2.687 2.486 19.947 22.046 34.575 7.881 2.558 11.395 22.229 14.695 33.562 155.415 42.914 32.049 21.619 34.788 7.486 1.44 5.604 10.421 4.374 -0.766 -0.667 0.436 18.844 2.79 3.267 5.735 3.211 1.582 14.033 17.743 21.183 15.45 218.185 575.95 40.814 17.922 24.316 7.275 11.647 39.59 589.934 132.544 16.394 6.846 6.003 3.077 3.492 3.204 0.975 0.199 -0.186 -0.45 -0.645 -0.509 -0.176 2.549 8.142 2.674 2.478 3.439 1.036 2.916 1.757 0.494 -0.245 0.107 -0.073 -0.194 -0.018 0.14 0.285 0.819 3.204 1.243 1.056 0.957 1.35 1.769 3.065 7.603 11.279 14.74 8.84 7.268 7.881 12.658 10.905 17.227 180.03 229.225 35.549 188.021 1118.44 1500.93 825.1 464.709 96.669 21.01 7.574 0.454 -1.052 -0.994 -1.058 1.042
2031 "B" 2873.72 39.272 -39.537 -98.667 601.105 3379.76 8518.35 12946.3 68203 127004 17253.8 8206.68 5949.38 8669.89 7738.53 11527.8 4225.66 4681.21 7814.76 8282 5686.12 6545.09 7901.38 5577.45 7321.35 10442.2 27752.2 353897 281085 295084 257204 149368 78605.6 28607.7 11378.6 9884.8 10619.7 11493.4 12669.1 16259.4 25895.8 50844.9 23995.6 11741.9 3329.29 2802.39 2616.42 1732.17 845.802 2200.94 82.511 606.52 3228.36 2922.39 846.237 643.666 802.417 1391.59 3009.41 5434.61 20637.9 91949.2 23429.8 44459.3 9529.96 2205.41 975.556 1232.79 1235.16 1235.16 785.731 830.682 1371.61 2433.9 2757.61 4359.95 20865.6 63508.9 15325.4 12963.4 2048.39 -365.631 -505.757 -552.265 -483.3 2189.4 311.318 -131.553 -132.99 -180.845 -213.819 -130.951 -144.534 -162.412 -132.063 -91.875 -6.729 199.803 374.132 2920.07 18275.4 5252.15 7704.85 2797.88 2094.92 236.166 86.056 76.013 45.346 8.594 1.486 -6.185 -6.344 4.477 24.893 15.579 42.308 38.984 73.237 40.717 73.318 405.861 3552.72 120.966 108.743 249.475 387.134 313.97 965.587 1018.4 489.269 186.359 246.152 223.851 187.566 62.108 143.582 666.609 1352.49 332.125 100.69 244.449 428.659 226.393 376.395 1911.7 409.691 624.398 616.599 263.462 81.62 51.75 79.188 188.883 107.142 35.709 33.35 63.823 372.016 118.768 145.023 208.632 122.085 141.768 673.718 581.215 499.057 521.013 9352.62 25030.4 1172.47 498.085 535.363 196.913 291.773 1591.81 26366.5 5230.5 624.993 237.122 320.949 199.642 307.323 174.525 20.855 7.174 1.69 -13.496 -12.046 -9.24 2.908 99.82 310.726 122.32 76.111 77.515 37.636 63.792 44.13 5.894 -1.843 -5.297 -0.976 -4.81 0.886 10.311 -4.324 -2.932 38.579 6.256 9.198 13.119 19.96 16.984 58.548 163.889 275.865 332.377 291.044 324.258 412.937 560.426 415.657 698.044 7939.64 9698.15 1163.3 6790.24 38528.4 49284.2 25942.2 14303.4 2684.18 495.451 166.497 -12.413 -79.374 -112.023 -92.718 29.525
2041 "B" 6.683 -1.018 -0.89 -1.178 0.548 9.963 26.383 43.968 198.986 542.52 63.255 27.329 20.356 25.383 22 39.592 24.341 18.921 27.061 27.935 18.399 18.905 18.097 11.112 15.535 27.647 80.733 1295.45 943.053 947.68 940.875 591.451 410.176 118.102 31.588 19.516 20.489 21.123 20.151 21.224 31.099 23.659 131.033 127.385 28.328 22.576 21.459 19.465 14.175 21.339 14.063 8.588 18.444 15.583 7.852 6.853 6.619 8.718 13.756 23.258 68.153 318.822 99.57 205.774 49.121 10.506 7.127 11.099 13.264 13.264 12.064 4.405 5.991 10.641 10.128 13.91 64.91 144.034 53.936 168.185 18.459 -0.956 -0.555 -0.579 -0.458 8.528 1.298 0.405 -0.138 -0.28 0.062 0.09 0.309 -0.017 -0.372 -0.038 1.179 1.561 1.587 10.177 85.342 21.729 29.95 15.517 11.784 0.441 -0.16 -0.27 -0.555 -0.282 -0.178 0.453 -0.248 -0.285 0.007 -0.086 0.01 0.166 -0.385 -0.779 0.132 -0.184 11.644 -1.168 -0.693 0.093 0.838 0.883 0.903 4.662 1.141 0.549 0.905 0.71 0.77 0.43 1.082 3.49 5.084 0.975 0.424 1.146 1.678 1.728 4.038 35.626 4.842 2.846 2.42 2.974 1.662 3.521 1.114 1.467 0.014 -0.239 -0.012 0.127 0.333 0.012 0.554 0.909 0.413 0.276 2.473 2.368 2.617 1.854 18.303 53.843 1.949 1.13 1.093 0.605 1.525 1.624 58.322 9.33 1.31 0.52 0.282 -0.124 0.021 0.121 -0.19 -0.065 0.205 -0.097 -0.023 -0.072 -0.021 0.018 0.36 -0.025 -0.264 -0.133 -0.312 0.109 -0.2 -0.28 -0.398 0.712 0.219 0.151 -0.185 0.044 -0.106 -0.06 0.596 0.468 0.841 -0.096 0.137 -0.37 0.063 0.35 0.645 0.979 0.498 -0.147 4.276 0.908 0.19 0.248 15.294 21.048 3.685 22.522 139.7 190.742 115.615 62.624 11.624 0.439 -1.901 -2.024 -0.629 -1.8 -1.364 -1.106
