"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X4.92984",0.0021139,-0.0030505,-0.0018583,0.0030879,-0.010277,-0.0044052,0.0090368,0.0092786,0.0012093,-0.0032381,-0.013426,-0.019131,-0.0025724,0.0474,0.053288,0.0007622,0.063412,-0.049045,-0.037518,0.0036122,-0.0099273,0.022185,-0.0032515,0.11036,0.017299,0.033342,-0.10602,-0.031564,-0.019039,-0.11623,0.077393,0.03441,-0.014381,-0.051808,-0.026992,-0.015222,0.039194,-0.045596,0.022683,-0.045737,0.016977,0.058785,0.042958,-0.022742,-0.039976,-0.019129,0.00055443,-0.011116,0.015478,-0.025303,0.017064,-0.012073,-0.1183,-0.011034,-0.014323,-0.016779,-0.013642,-0.018351,0.056605,0.00063412,0.024186,0.071954,-0.10482,0.055865,0.029719,-0.036825,0.02122,0.075569,0.074967,-0.023085,-0.083541,-0.028726,0.053646,0.013045,0.11352,0.058537,-0.0055485,-0.074107,0.15252,-0.007405,0.094666,0.065404,-0.028994,0.065065,-0.053673,-0.047545,0.060807,0.085992,0.13491,0.042189,0.057094,0.024937,-0.21252,-0.038457,-0.013274,0.076294,0.032524,-0.00059525,-0.033282,0.027317,-0.085003,0.029428
"X4.94988",0.00054579,-0.0011065,0.0010847,0.010412,-0.012927,-0.0056793,0.0061652,0.019229,-0.0053094,-0.0066141,-0.0099953,0.0009327,-0.0033687,0.029023,0.040187,0.021369,0.040007,-0.052109,0.0045455,-0.006226,-0.021698,0.035447,-0.047311,0.071565,-0.022903,0.050958,-0.1154,-0.046503,0.0030742,-0.081564,0.082423,-0.012834,0.020392,-0.043108,-0.00061235,-0.0083698,0.016416,-0.060905,0.016894,-0.015091,-0.006164,-0.0030312,6.9241e-05,0.031346,-0.010304,0.018986,-0.067518,-0.0087712,-0.049901,0.0032626,0.022508,0.035985,-0.038612,-0.033975,-0.042814,-0.041836,0.0022515,-0.043859,0.0094723,0.0062567,0.052343,-0.021304,0.041719,0.0079832,0.085178,-0.030574,-0.0041771,-0.012496,0.040357,0.022698,-0.080365,-0.087219,-0.022358,0.030188,-0.0060662,-0.060315,-0.025028,0.054904,-0.084577,0.10727,0.084387,-0.017814,0.1057,-0.02131,-0.057978,0.031077,0.010924,0.061503,0.019439,0.0042257,0.071861,-0.13019,-0.16062,-0.056773,-0.11333,0.022694,-0.15656,0.068947,0.044261,0.060314,-0.14294,0.058016
"X4.96992",0.00042806,-0.0019011,0.0014754,0.013408,-0.015147,-0.0055856,-7.3073e-05,0.018667,-0.0024254,-0.0038507,-0.0051648,0.0025767,0.0051226,0.026878,0.043896,0.032393,0.028314,-0.05711,-0.019832,0.0055285,-0.0042831,0.021965,-0.051245,0.059962,-0.03284,0.081326,-0.10212,-0.048732,0.032085,-0.095328,0.092638,-0.042753,0.033777,-0.046706,0.019225,0.0088456,-0.016084,-0.05726,0.048831,0.018863,0.020004,-0.037277,-0.0012282,0.018756,-0.019563,0.0521,-0.061571,0.028302,-0.071183,-0.029296,0.031867,0.027274,0.034577,-0.027112,-0.0013317,-0.036906,0.01892,-0.043609,-0.0084277,-0.010503,0.036448,0.032489,0.012852,-0.00067631,-0.00036187,-0.056325,-0.00026151,-0.031004,0.034108,-0.044658,-0.063948,-0.019141,0.05471,0.0090237,-0.026334,0.036139,0.039133,0.038662,-0.043041,0.03062,0.1146,0.055135,0.061912,0.079557,0.00016241,-0.016345,0.01515,-0.098525,-0.027798,0.083358,-0.036571,0.066228,0.15058,0.004542,-0.068923,0.11914,0.12477,0.13599,0.10482,-0.11691,0.030711,-0.054001
"X4.98996",0.00010095,0.00030341,0.001597,0.014188,-0.016133,-0.00048206,0.0080145,0.020147,-0.0037934,-0.0045927,-0.014134,0.0059076,-0.008683,0.029865,0.0098049,0.0086134,0.064742,-0.054214,0.018838,-0.028813,-0.022384,0.022408,-0.018745,0.092654,-0.034998,0.039746,-0.10041,-0.020633,-0.018942,-0.049529,0.052119,0.011173,0.012588,-0.035924,0.04376,-0.020581,0.00069491,-0.035714,0.013967,0.036347,0.019604,-0.010096,0.021986,0.032237,-0.030352,0.040651,-0.10781,0.013654,-0.071785,0.013897,0.038104,0.068989,-0.042324,0.0051767,-0.045458,-0.004488,0.014183,0.0065606,0.032483,-0.034686,0.031967,-0.052332,0.017833,0.023946,-0.031451,0.027513,-0.072885,0.072693,0.055708,-0.0065581,-0.023359,-0.036826,0.030443,-0.013311,-0.033048,0.050799,0.044454,0.019169,0.087009,-0.073641,-0.067276,0.0068153,-0.035147,0.074804,-0.10282,-0.034734,-0.032749,0.082846,0.01817,-0.10825,-0.067985,-0.16847,0.11853,-0.17638,-0.033424,-0.013136,0.030803,0.067753,0.12225,-0.068313,0.030241,0.070398
"X5.01",-3.407e-05,-0.00033102,0.0025947,0.01843,-0.015922,-0.0016336,0.0090608,0.019945,-0.0023268,-0.0013338,-0.011176,0.0041514,-0.0036516,0.026598,0.014137,0.0092337,0.060958,-0.055873,0.015207,-0.030507,-0.015145,0.013437,-0.0369,0.089636,-0.031591,0.053396,-0.11002,-0.015427,-0.01222,-0.054869,0.067729,-0.0080011,0.01543,-0.02893,0.021106,-0.031021,-0.027313,-0.041359,0.012899,0.038857,0.04519,-0.0049214,0.015059,0.020536,0.020656,0.015589,-0.060988,-0.00098795,-0.10261,-0.0046527,0.074854,0.010258,-0.015701,-0.055662,-0.0044804,-0.06906,0.027117,-0.0011564,0.019287,-0.018627,-0.048411,-0.041234,0.016562,0.0053599,-0.019616,-0.017497,-0.060566,0.060281,0.069441,0.0087717,-0.016235,-0.084752,0.086343,-0.087394,0.0068279,0.12882,-0.089989,-0.021099,0.014936,0.0019431,-0.1422,0.11965,-0.088494,-0.076455,0.0016174,0.044828,-0.095424,0.049761,-0.065911,-0.027417,0.0090686,-0.058207,0.10473,-0.02355,-0.12615,-0.11844,-0.0066708,0.035084,-0.065423,0.030896,-0.075411,-0.0059447
"X5.03004",0.00014288,0.001285,0.00147,0.021277,-0.016058,0.0018259,0.010758,0.018706,-0.0055096,-0.0005938,-0.014091,0.00030852,-0.01111,0.031762,-0.007333,0.001146,0.066292,-0.045041,0.027968,-0.052917,-0.014202,0.012892,-0.015273,0.094046,-0.041037,0.028819,-0.10658,0.0074194,-0.045177,-0.033516,0.051945,0.011753,0.017326,-0.04753,0.06377,-0.020741,-0.019854,-0.015106,0.014491,0.046623,0.062184,-0.026338,-0.02168,0.01577,0.0070276,0.025812,-0.076491,0.031738,-0.091288,-0.024329,0.074465,0.016032,-0.013742,-0.056516,-0.025993,-0.0013057,0.034472,-0.0038793,-0.0063557,-0.024921,-0.057597,-0.03091,0.035706,-0.013908,0.00070818,-0.033837,-0.073432,0.029031,0.0094262,-0.03493,-0.023356,-0.064257,0.15603,0.041065,-0.0053748,0.053734,0.054185,-0.039341,0.053625,-0.016449,-0.10401,-0.040488,-0.044102,-0.083431,-0.047079,-0.090866,-0.019486,0.052755,-0.071023,-0.12209,0.11733,-0.028447,-0.076249,0.06995,-0.064392,0.010062,-0.0033464,0.011053,0.009368,0.1029,-0.085261,-0.00094166
"X5.05008",-0.001002,4.9242e-05,0.0057546,0.021839,-0.018293,-0.0031306,0.011864,0.017336,0.0025677,0.0060031,-0.014641,0.0041325,0.0063786,0.019964,0.0098284,-0.005282,0.064148,-0.058245,0.013908,-0.045661,-0.002115,0.01793,-0.028277,0.096605,-0.042399,0.040859,-0.093891,-0.0031959,-0.020295,-0.045602,0.04985,0.017836,0.037793,-0.034626,0.029619,-0.047152,-0.027697,-0.043723,0.0094192,0.045108,0.046931,-0.014178,-0.0056471,0.048215,0.014175,0.025629,-0.063406,0.043116,-0.085688,0.0065142,0.074618,0.024201,-0.054946,-0.030953,-0.029865,-0.039805,0.026788,0.059908,-0.025461,-0.059008,0.017524,-0.053352,0.020677,-0.0047114,0.035783,-0.024079,-0.096146,0.048147,0.051258,0.10307,-0.051494,-0.047811,-0.10313,0.010256,0.06272,0.10344,-0.13823,-0.022841,0.061362,0.13517,-0.048274,-0.041746,0.023687,0.07798,-0.062362,0.042011,-0.037169,-0.054493,-0.066721,-0.04695,0.10914,-0.074641,-0.044963,0.16225,0.081136,0.049856,0.020072,-0.00028544,0.068909,-0.034199,0.16681,-0.034237
"X5.07012",6.8699e-05,0.0044322,0.0082588,0.018332,-0.021104,-0.0090253,0.017916,0.012115,0.015594,0.0085709,-0.015677,-0.0085308,-0.0065999,0.020137,0.049832,-0.036134,0.088444,-0.064123,-0.014035,-0.066609,0.0019075,-0.018985,0.0050554,0.13438,-0.013602,0.033641,-0.076431,0.018886,-0.015172,-0.056858,0.093972,0.049499,0.060377,-0.051408,0.00056077,-0.12101,-0.044595,0.015769,-0.067547,0.065495,0.093268,0.031808,0.050821,-0.048944,-0.0065336,0.058982,0.013938,-0.0029584,-0.016774,-0.093452,0.03675,0.0048622,-0.13513,0.023088,-0.085959,0.033895,0.033717,-0.0087574,-0.060789,-0.063294,-0.024229,-0.021146,-0.035241,-0.0077737,0.11426,-0.0011917,0.050249,0.024967,-0.0045471,0.086431,0.010728,0.030785,-0.00095288,0.049053,0.023584,0.065864,0.046972,0.087577,0.049471,0.079256,0.065776,-0.0030451,0.015129,-0.012288,0.050825,-0.042952,0.11837,0.049924,-0.0010212,-0.012065,0.026543,0.04712,0.015781,0.14587,0.0030955,-0.0064216,-0.081591,-0.074589,0.014187,-0.027577,0.042896,-0.042423
"X5.09016",0.002878,0.0088021,0.0065229,0.025003,-0.02174,1.1685e-05,0.016332,0.010173,0.010018,-0.0067353,-0.026738,-0.0046866,-0.016563,0.038513,0.056624,-0.037093,0.081293,-0.061423,-0.021678,-0.066419,-0.010169,-0.033203,0.010309,0.13822,0.0067405,0.015881,-0.069186,0.0070877,-0.020692,-0.053532,0.11095,0.05905,0.052614,-0.062519,-0.018309,-0.14117,-0.028711,0.029377,-0.10475,0.034207,0.094002,0.0082314,0.034387,-0.076201,0.012224,-0.027161,0.01059,-0.0063742,-0.02057,-0.085604,-0.0031165,0.058538,-0.20165,0.038644,-0.084363,-0.044613,-0.045156,0.050748,0.0088853,-0.026119,-0.016786,-0.094401,-0.066877,-0.099269,0.054067,-0.038346,0.042545,-0.031302,-0.00082001,0.055395,0.0073818,0.05181,-0.099303,0.043808,0.036755,-0.097477,0.11985,-0.025894,-0.043862,-0.0093991,-0.034039,0.12314,0.090055,-0.048069,0.0069938,-0.0052686,-0.052414,0.052879,-0.0038235,-0.017094,-0.055789,0.036211,-0.0001989,-0.0080338,-0.021693,-0.13297,0.030149,-0.04612,-0.0045254,-0.041468,0.090856,0.056394
"X5.1102",0.0011395,-0.0042494,0.0035684,0.018668,-0.01656,-0.018993,0.048233,0.015783,0.0088073,0.039427,0.13599,-0.065067,-0.16523,0.0019428,-0.0055705,0.048553,0.024878,-0.052068,0.0023844,-0.00061816,-0.035986,0.029606,-0.0039653,0.075306,0.027558,-0.030478,0.0013957,-0.034588,-0.041925,-0.056678,0.022388,0.044091,0.04374,-0.045404,-0.017188,-0.030661,-0.02212,-0.022872,0.0041558,-0.018737,0.0043276,0.021126,-0.04322,0.035425,0.047313,-0.028477,-0.025285,0.014902,-0.047234,0.0055734,0.0027736,0.046591,-0.081849,-0.011869,-0.060592,-0.022796,-0.066602,0.035494,0.0066753,0.0093301,0.079733,-0.091346,0.0085628,-0.12878,-0.0011463,0.019167,-0.012661,0.063904,-0.027087,-0.031751,-0.10476,0.043129,-0.12702,0.021858,-0.010747,-0.06248,0.065658,-0.071371,0.10147,-0.12064,0.036222,0.037943,0.067664,0.11275,-0.010528,-0.057148,-0.043159,0.090253,-0.033127,0.046919,-0.044222,0.031564,-0.0978,-0.029628,0.016377,0.00060475,-0.023368,-0.073012,0.012694,0.024564,0.039735,0.022241
"X5.13025",0.0015693,-0.0020828,-0.0061259,0.010582,-0.021993,-0.033991,0.061806,0.01485,0.0036963,0.094355,0.23748,-0.12533,-0.27073,-0.013833,-0.032834,0.077018,0.011398,-0.039279,0.020086,0.059411,-0.063796,0.074703,0.011525,0.043463,0.044745,-0.019185,0.048249,0.0055756,0.0056468,-0.050902,-0.027596,0.029406,0.061612,0.018404,0.0052121,-0.01438,-0.041997,-0.041957,-0.004659,0.017347,-0.003534,0.012041,-0.04949,0.03522,0.020642,0.037638,-0.024621,-0.0028048,-0.015718,0.055855,-0.0045174,-0.032977,-0.024613,0.011369,-0.068522,0.081137,-0.022688,-0.028035,-0.03024,0.024677,0.0061645,-0.080206,0.016668,-0.026388,-0.088176,-0.054006,-0.0088004,0.044797,-0.044127,-0.024643,0.033689,-0.0082004,-0.029884,0.024234,-0.05173,0.06728,-0.051074,0.051495,-0.0032713,0.054903,-0.0089774,0.064703,-0.0017183,-0.037007,0.090674,-0.098745,-0.014842,-0.012932,0.0036878,-0.022824,-0.026811,-0.046323,-0.00098963,-0.020284,-0.037157,-0.046775,-0.00062257,-0.023241,-0.028044,0.071295,0.030971,-0.024266
"X5.15029",0.00048926,0.0039336,0.0059621,0.032331,-0.015744,-0.0056174,0.032508,0.013303,-0.017946,0.044385,0.043162,-0.065423,-0.084045,0.010981,-0.043604,0.0011802,0.04279,-0.05004,0.0038599,-0.012275,-0.067323,0.068334,-0.083399,0.093693,-0.08485,-0.067783,-0.066217,0.079881,0.022679,-0.010517,-0.022979,-0.048528,0.05468,0.030341,0.10833,0.033271,-0.11574,-0.010798,-0.073928,0.11761,0.0080217,-0.01353,-0.12623,0.12194,0.0037005,-0.05115,-0.020149,-0.046046,-0.036249,-0.016615,-0.024766,-0.014864,-0.034767,0.038205,0.032746,0.067879,-0.070057,-0.0075411,-0.025244,-0.019565,-0.049199,0.047875,0.019713,0.12437,0.049061,-0.066514,0.057621,0.019507,0.090574,0.020999,0.046621,-0.040344,0.060628,0.019036,0.0042806,-0.072106,0.020667,-0.10496,-0.11055,-0.047757,-0.059313,-0.17778,-0.020498,-0.058875,-0.019133,-0.043446,-0.021329,0.031446,0.13958,0.066502,0.01751,-0.0095102,0.049312,0.0014813,0.051742,-0.04539,0.028176,-0.027076,0.10043,-0.00041138,-0.0042791,-0.040542
"X5.17033",0.0026956,0.0016041,0.00083181,0.040612,-0.028271,-0.0032457,0.0096144,0.018013,-0.010559,0.030292,0.03357,-0.054396,-0.0068289,0.027947,0.0043215,0.047569,-0.027296,-0.098556,-0.065961,0.039199,-0.00091979,0.029786,-0.16068,0.072109,-0.033249,0.082056,-0.07867,-0.0081713,0.14099,-0.15355,0.076336,-0.1522,0.08362,0.01154,0.0013551,0.051185,-0.1506,-0.014029,-0.074322,0.014927,-0.073868,-0.059827,-0.07075,0.067316,-0.053573,-0.020715,0.061937,-0.059484,-0.018504,0.093059,-0.10829,0.01968,-0.013507,0.055238,0.044862,-0.0067265,0.0065335,-0.048778,-0.033717,-0.037697,0.056436,0.084928,0.00062997,0.055155,0.1207,-0.082457,0.1426,-0.11437,0.0039436,0.096138,0.0014633,0.060614,-0.0085499,0.0047046,-0.042166,-0.010178,0.014874,-0.039832,-0.050141,-0.012057,-0.0073235,-0.09166,-0.10022,-0.0077418,0.076726,0.06605,-0.023667,-0.11026,-0.043087,-0.0063678,0.067561,0.021821,0.11463,-0.01524,-0.029203,-0.096572,0.0096079,-0.0407,-0.023308,-0.083295,-0.083137,0.024225
"X5.19037",0.0021014,0.011302,0.0098011,0.046364,-0.030932,0.0035087,0.013089,0.020117,-0.011372,0.037898,0.00055246,-0.035548,-0.030829,0.024192,-0.037223,0.00080845,0.031023,-0.056913,-0.004573,-0.041866,-0.045662,0.053654,-0.074712,0.089744,-0.082696,-0.04079,-0.074388,0.092617,0.044724,-0.028153,-0.035965,-0.074249,0.023171,0.037805,0.07516,0.014132,-0.13947,0.0046839,-0.083114,0.075087,-0.016148,0.0053342,-0.14424,0.10599,-0.054028,-0.057097,0.0098824,-0.043972,-0.0050008,0.0014874,-0.04787,0.026072,-0.041261,0.042857,-0.016776,0.022998,-0.079602,0.022487,-0.015513,-0.089978,0.015019,0.045699,-0.0092476,0.14286,0.010794,-0.01539,0.049528,-0.09203,0.0065644,-0.015437,0.066769,0.031608,0.030248,-0.031834,0.076119,0.003992,0.059667,0.030614,0.00043463,-0.013715,0.036916,-0.043408,0.042297,-0.032932,0.056737,-0.01807,0.11761,-0.043795,0.011356,0.043726,0.069512,-0.0029888,0.061765,-0.072437,-0.0098215,0.099668,-0.050247,-0.12896,0.056493,0.02141,-0.067858,0.027112
"X5.21041",0.0032349,0.010838,0.0071025,0.056734,-0.030715,-0.0013018,0.024659,0.00086807,-0.028362,0.025502,0.0068277,-0.018286,-0.017551,0.010213,-0.019354,-0.021827,0.058673,-0.026894,0.0031242,-0.027345,-0.020253,0.026806,-0.064628,0.10798,-0.071844,-0.034542,-0.056821,0.07175,-0.042244,0.0084655,0.023814,-0.049941,-0.0016073,0.035473,0.057677,-0.017287,-0.077968,-0.015684,-0.021129,0.06824,0.04158,0.036005,-0.11981,0.065564,-0.035173,-0.038702,0.016544,0.0079039,-0.0020585,0.015803,-0.009116,0.040985,0.020995,0.047633,-0.018423,3.3414e-05,-0.035911,0.03572,-0.0055385,-0.020678,0.013433,-0.086033,0.0061479,-0.02355,0.015249,0.032118,0.089728,-0.012881,-0.042959,0.0073004,-0.008237,0.0050356,-0.029178,0.00019505,-0.024482,-9.5999e-05,-0.015824,0.049411,0.065612,-0.03513,0.031191,-0.036926,-0.051307,0.041671,-0.01641,-0.045532,-0.011472,-0.1358,-0.10852,-0.0020196,-0.030895,0.050061,-0.014681,-0.032522,0.055465,0.00031645,-0.011775,0.019455,0.079862,0.059856,0.025085,0.0025891
"X5.23045",0.0059196,0.017204,0.0094555,0.062988,-0.029475,-0.0064948,0.034356,-0.0018663,-0.044198,0.010854,0.010371,-0.02091,0.0030139,0.013553,-0.049934,-0.035131,0.077897,-0.020734,0.0037887,-0.0011003,-0.00067645,-0.0072064,-0.075001,0.11807,-0.062375,-0.040869,-0.028501,0.051982,-0.086371,0.045062,0.020291,-0.061756,-0.018754,0.075701,0.076945,-0.02175,-0.01358,-0.045071,-0.0050226,0.097481,0.078694,0.044932,-0.14197,0.048519,0.0078285,-0.0069625,0.021457,0.036347,0.069447,0.053208,0.077299,0.014323,0.047184,0.074479,-0.044525,-0.031443,-0.011033,-0.0033668,-0.057774,0.02744,-0.043845,-0.10477,-0.044445,-0.040698,-0.059478,0.039784,0.072534,0.02225,0.0344,-0.043629,-0.047339,-0.021781,-0.12406,0.0073497,0.020508,0.02412,-0.025317,0.01353,0.056677,-0.098715,0.03032,0.00084968,-0.038523,0.010767,-0.027465,0.026356,-0.023304,-0.031147,-0.014924,-0.080125,-0.032176,0.09606,0.011789,0.0113,-0.03357,0.02301,-0.030815,-0.026944,-0.068643,0.026894,0.024932,0.053998
"X5.25049",0.018998,0.11241,0.02874,0.034642,-0.049046,-0.014281,0.022517,0.033693,0.00071728,0.005724,0.055448,0.0211,0.036561,0.019044,-0.10891,0.00093933,0.030139,-0.022621,-0.018766,-0.073275,0.072021,0.038296,-0.0059055,0.022017,-0.037995,-0.00027025,-0.0019091,0.05432,-0.066743,-0.091239,-0.038716,-0.03903,0.059598,-0.0023324,-0.046214,0.030819,0.027288,0.051251,-0.018163,0.060874,0.023293,0.025816,-0.05903,0.072036,-0.035146,0.030719,0.0088133,-0.0056116,0.022831,0.040658,-0.007606,0.0028769,0.0086153,0.028177,0.02759,-0.059042,-0.063391,-0.0036062,0.011589,0.0055044,-0.033021,-0.010375,0.040999,-0.015316,0.024204,-0.024379,0.042982,0.086961,0.053485,-0.092971,-0.00676,0.042683,-0.11588,0.017912,-0.035627,0.0020006,-0.072597,0.036626,0.054128,0.052123,-0.046762,0.0025589,-0.060396,-0.0024786,-0.029718,-0.027346,-0.10669,0.012387,0.03225,-0.038851,-0.051252,-0.0010297,0.038413,0.050106,0.071587,0.04039,0.05298,-0.076565,-0.085982,-0.054532,-0.0038793,-0.000341
"X5.27053",0.019216,0.13401,0.031001,-0.0010533,-0.034171,0.026747,0.025424,0.024275,0.042665,0.023167,0.086253,0.030752,0.050791,0.05452,0.0037768,-0.039907,-0.03906,-0.0054082,0.042945,-0.08681,0.025688,0.0079679,0.0015311,0.060891,-0.037342,0.041113,0.020691,0.0087537,-0.032539,-0.031116,0.023266,0.014061,-0.019169,-0.015472,-0.00070804,-0.0043121,-0.088291,-0.030753,-0.0001219,-0.016081,0.0082621,0.028445,-0.010833,0.00084541,-0.030812,-0.080569,-0.053813,-0.031762,0.060125,-0.026701,-0.040394,-0.044493,0.049937,-0.016374,0.020012,-0.0054539,0.0061527,0.045946,0.013132,-0.041814,0.020712,-0.036112,0.02616,0.056393,-0.066819,0.17405,-0.014054,0.017613,-0.056005,0.074924,0.00030813,0.018056,0.070739,0.016581,-0.0025858,0.0080383,0.051548,-0.062448,-0.047788,-0.069604,-0.016613,0.031237,0.074188,0.0030711,-0.01121,0.089958,-0.072013,0.018107,-0.044436,-0.065275,-0.10401,0.070309,-0.024095,-0.080522,0.11869,0.0060399,0.035844,0.080889,-0.097267,-0.10751,-0.037812,-0.039536
"X5.29057",0.007583,-0.0087751,0.019285,0.070318,-0.056758,0.026259,0.062853,-0.042929,0.035225,0.0059287,-0.010596,0.085758,-0.039961,-0.046315,0.021851,0.0077944,0.066209,0.022786,0.016893,-0.10406,-0.0091989,-0.046821,-0.15865,0.16693,-0.054726,0.11853,0.044149,0.068409,-0.059543,-0.048321,-0.0032422,-0.079019,-0.090297,0.10003,-0.055615,-0.064799,-0.1199,0.0025252,-0.092075,0.06355,-0.074921,0.023799,-0.081254,-0.02289,-0.0012135,-0.041871,0.091155,-0.02811,0.062826,-0.042224,-0.073721,-0.0092255,0.11119,0.025652,0.064717,-0.077663,0.049975,-0.043289,-0.03979,0.083314,-0.088807,0.014084,-0.05822,0.036279,-0.1089,0.15352,-0.18063,0.039377,-0.12963,0.06008,0.038541,0.060468,0.12782,0.048377,0.0064698,-0.035641,-0.053004,-0.079235,-0.068751,-0.12325,-0.038509,-0.041664,0.085978,0.030708,-0.057001,-0.0016849,-0.053222,0.067079,0.085992,-0.022788,0.036978,-0.083012,-0.081604,-0.09605,-0.088049,0.13239,-0.066392,0.025549,-0.014476,-0.016037,-0.014155,-0.050585
"X5.31061",0.034641,0.023425,0.017733,0.090755,-0.064732,-0.024389,0.093463,-0.094713,0.01842,-0.037714,0.00045489,0.11059,-0.010359,-0.10532,-0.029947,0.051555,0.1188,0.026303,-0.030083,-0.086266,0.098236,-0.045508,-0.1954,0.1279,-0.015401,0.081244,-0.031204,0.13848,-0.021025,-0.020925,0.0033158,-0.10856,-0.10991,0.066771,-0.091916,-0.05327,0.010949,0.024613,-0.037719,0.075673,-0.061126,0.044335,-0.042458,-0.027821,-0.026958,-0.028381,0.1263,-0.023206,-0.004217,-0.04813,-0.083183,-0.014469,0.093695,-0.0077463,-0.04138,-0.012886,0.023859,-0.041647,0.024215,-0.023823,-0.082954,0.015053,-0.049234,-0.062085,0.037734,0.063198,-0.048891,0.05129,-0.042864,-0.077444,0.049627,0.0022356,0.022333,-0.031161,0.035278,-0.021018,-0.10265,0.0014011,-0.012164,0.014496,0.048136,0.016577,-0.033649,0.015252,0.11492,-0.019179,0.02053,0.022777,0.030004,0.024721,-0.016588,0.07759,-0.074499,0.032855,0.013369,-0.082201,0.02158,-0.030784,-0.082688,0.091615,0.0099967,0.047023
"X5.33065",0.10044,0.078391,-0.017123,0.060081,-0.07481,-0.071344,0.067989,-0.096294,0.040572,-0.071939,-0.03094,0.065902,0.031268,-0.12894,-0.060174,0.10505,0.095069,-0.02307,-0.10766,0.020362,0.052843,0.0016447,-0.10133,0.041586,-0.022916,-0.010339,-0.075954,0.070721,0.070516,0.028619,-0.02831,-0.018772,-0.098449,-0.0074797,-0.076183,-0.023539,0.03472,0.068233,-0.0098128,-0.059179,0.091285,-0.043116,-0.024676,0.098561,0.0045211,-0.073231,-0.0040482,0.022209,-0.035199,-0.13356,-0.091627,0.040908,-0.010781,0.024626,-0.18854,0.03194,-0.06708,0.010052,0.059033,0.02433,-0.038359,-0.020765,0.062805,-0.20305,-0.005886,0.15622,0.054826,-0.073304,0.065938,-0.06133,0.0050147,-0.016058,0.094094,-0.079942,0.011014,-0.0052443,-0.020051,0.057312,0.0029011,0.029815,0.026301,0.12037,0.073628,-0.015009,-0.024612,0.051305,-0.023285,0.0042863,-0.035967,0.078968,0.041392,0.062582,0.13759,-0.023742,0.19958,0.051241,0.11066,0.073882,0.020675,-0.010584,0.0015833,-0.022878
"X5.35069",0.12094,0.037609,-0.060116,-0.038581,-0.066143,0.03858,-0.015157,0.025277,0.10066,-0.051857,-0.12473,-0.0022086,-0.062989,-0.02275,0.084031,0.023211,-0.03591,-0.07463,0.053333,0.12268,-0.099491,-0.051458,0.039254,0.036895,-0.010129,-0.0093273,0.049381,0.015595,0.062967,0.012673,0.028668,0.064823,0.0097922,-0.013412,-0.057144,-0.081239,-0.01783,-0.0045816,-0.033108,0.017275,0.096376,0.020776,-0.10952,0.00039448,-0.13385,-0.13557,-0.074279,0.032226,0.081346,0.038103,0.14666,0.17119,0.027133,-0.07505,0.042195,0.091154,0.12252,0.15046,-0.030137,-0.021959,0.20974,-0.0074704,0.079859,0.057295,-0.010009,0.0082486,0.081035,-0.053589,0.08219,-0.0021041,-0.015884,0.12611,0.0041191,0.019682,-0.044348,0.078799,0.078437,0.097258,0.055172,0.0018657,-0.064091,-0.023784,-0.028247,-0.04538,0.054804,0.011818,-0.087877,-0.10589,0.06275,-0.043697,0.052746,0.055882,-0.1369,-0.09461,-0.027663,-0.086759,0.037015,0.09627,0.060255,0.048789,-0.048494,0.01755
"X5.37073",0.092751,-0.055682,-0.058985,-0.07038,-0.024258,0.0058257,0.064241,-0.067408,-0.0020879,-0.20427,0.084514,0.054984,0.078587,-0.085478,0.030692,-0.0021405,0.071749,-0.022595,0.044778,0.012046,0.065944,-0.033109,0.083455,0.012353,-0.0016839,-0.088568,-0.047072,-0.068502,0.11189,-0.0060554,0.02385,-0.062396,-0.067712,-0.085582,-0.052395,-0.063584,-0.042601,-0.029795,0.037134,0.017107,0.0021611,0.0014082,-0.0090738,0.061123,-0.02959,-0.028577,-0.069674,0.066326,-0.010091,-0.049616,-0.031426,0.018161,0.021184,-0.020743,0.009456,0.087921,0.068873,0.081161,-0.11604,-0.013701,0.0094124,0.014337,-0.030206,-0.032832,0.091679,0.11652,0.0052833,-0.028769,0.070431,-0.03723,-0.012314,-0.027089,0.05647,-0.014924,-0.074518,0.015656,-0.1584,-0.015355,-0.041246,0.097525,0.0029232,0.013715,0.13678,-0.0093263,0.082477,-0.086445,-0.067528,-0.11746,0.15877,-0.021734,0.10981,0.018761,0.034691,-0.012701,0.067784,0.12061,-0.024099,-0.11877,0.023839,0.059002,0.071634,-0.029996
